Info 0    [11:53:22.206] Starting TS Server
Info 7028 [12:31:22.908] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 709 structureChanged: false structureIsReused:: Completely Elapsed: 13.822430999949574ms
Info 7029 [12:31:22.908] Different program with same set of files
Info 7030 [12:31:24.185] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7031 [12:31:24.195] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 710 structureChanged: false structureIsReused:: Completely Elapsed: 10.063833000138402ms
Info 7032 [12:31:24.195] Different program with same set of files
Info 7033 [12:31:24.330] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7034 [12:31:24.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 711 structureChanged: false structureIsReused:: Completely Elapsed: 10.461629999801517ms
Info 7035 [12:31:24.341] Different program with same set of files
Info 7036 [12:31:24.341] getCompletionData: Get current token: 0.01945000048726797
Info 7037 [12:31:24.341] getCompletionData: Is inside comment: 0.0028300005942583084
Info 7038 [12:31:24.341] getCompletionData: Get previous token: 0.07193000055849552
Info 7039 [12:31:24.341] getCompletionsAtPosition: isCompletionListBlocker: 0.01996999979019165
Info 7040 [12:31:24.366] getCompletionData: Semantic work: 24.447221000678837
Info 7041 [12:31:24.367] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.9824839998036623
Info 7042 [12:31:26.367] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7043 [12:31:26.375] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 712 structureChanged: false structureIsReused:: Completely Elapsed: 8.145373000763357ms
Info 7044 [12:31:26.375] Different program with same set of files
Info 7045 [12:31:27.214] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7046 [12:31:27.224] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 713 structureChanged: false structureIsReused:: Completely Elapsed: 9.667933999560773ms
Info 7047 [12:31:27.224] Different program with same set of files
Info 7048 [12:31:28.292] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 7049 [12:31:28.292] Elapsed:: 0.06138900015503168ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 7050 [12:31:29.177] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7051 [12:31:29.189] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 714 structureChanged: false structureIsReused:: Completely Elapsed: 12.010772000066936ms
Info 7052 [12:31:29.189] Different program with same set of files
Info 7053 [12:31:29.189] getCompletionData: Get current token: 0.017139999195933342
Info 7054 [12:31:29.189] getCompletionData: Is inside comment: 0.0026500001549720764
Info 7055 [12:31:29.190] getCompletionData: Get previous token: 0.09765900019556284
Info 7056 [12:31:29.190] getCompletionsAtPosition: isCompletionListBlocker: 0.014049999415874481
Info 7057 [12:31:29.220] getCompletionData: Semantic work: 30.23742699995637
Info 7058 [12:31:29.222] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.2673419993370771
Info 7059 [12:31:29.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7060 [12:31:29.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 715 structureChanged: false structureIsReused:: Completely Elapsed: 10.775497999973595ms
Info 7061 [12:31:29.625] Different program with same set of files
Info 7062 [12:31:29.627] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7063 [12:31:29.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 716 structureChanged: false structureIsReused:: Completely Elapsed: 5.752247999422252ms
Info 7064 [12:31:29.632] Different program with same set of files
Info 7065 [12:31:30.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7066 [12:31:30.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 717 structureChanged: false structureIsReused:: Completely Elapsed: 11.657533000223339ms
Info 7067 [12:31:30.090] Different program with same set of files
Info 7068 [12:31:30.951] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7069 [12:31:30.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 718 structureChanged: false structureIsReused:: Completely Elapsed: 11.770202999934554ms
Info 7070 [12:31:30.963] Different program with same set of files
Info 7071 [12:31:31.165] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7072 [12:31:31.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 719 structureChanged: false structureIsReused:: Completely Elapsed: 9.839093999937177ms
Info 7073 [12:31:31.175] Different program with same set of files
Info 7074 [12:31:31.296] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7075 [12:31:31.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 720 structureChanged: false structureIsReused:: Completely Elapsed: 10.81723800022155ms
Info 7076 [12:31:31.307] Different program with same set of files
Info 7077 [12:31:31.307] getCompletionData: Get current token: 0.01619999948889017
Info 7078 [12:31:31.307] getCompletionData: Is inside comment: 0.002059999853372574
Info 7079 [12:31:31.307] getCompletionData: Get previous token: 0.06271000020205975
Info 7080 [12:31:31.307] getCompletionsAtPosition: isCompletionListBlocker: 0.017640000209212303
Info 7081 [12:31:31.342] getCompletionData: Semantic work: 34.53340299986303
Info 7082 [12:31:31.344] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.2754520000889897
Info 7083 [12:31:31.734] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7084 [12:31:31.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 721 structureChanged: false structureIsReused:: Completely Elapsed: 10.526058999821544ms
Info 7085 [12:31:31.745] Different program with same set of files
Info 7086 [12:31:32.023] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7087 [12:31:32.034] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 722 structureChanged: false structureIsReused:: Completely Elapsed: 11.69317299965769ms
Info 7088 [12:31:32.034] Different program with same set of files
Info 7089 [12:31:32.249] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7090 [12:31:32.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 723 structureChanged: false structureIsReused:: Completely Elapsed: 10.972927000373602ms
Info 7091 [12:31:32.260] Different program with same set of files
Info 7092 [12:31:33.040] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7093 [12:31:33.050] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 724 structureChanged: false structureIsReused:: Completely Elapsed: 10.659928999841213ms
Info 7094 [12:31:33.050] Different program with same set of files
Info 7095 [12:31:36.443] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7096 [12:31:36.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 725 structureChanged: false structureIsReused:: Completely Elapsed: 9.228976000100374ms
Info 7097 [12:31:36.453] Different program with same set of files
Info 7098 [12:31:36.961] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7099 [12:31:36.973] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 726 structureChanged: false structureIsReused:: Completely Elapsed: 12.22906900011003ms
Info 7100 [12:31:36.973] Different program with same set of files
Info 7101 [12:31:36.974] getCompletionData: Get current token: 0.014329999685287476
Info 7102 [12:31:36.974] getCompletionData: Is inside comment: 0.0018800003454089165
Info 7103 [12:31:36.974] getCompletionData: Get previous token: 0.07463999930769205
Info 7104 [12:31:36.974] getCompletionsAtPosition: isCompletionListBlocker: 0.018139999359846115
Info 7105 [12:31:36.998] getCompletionData: Semantic work: 24.085560999810696
Info 7106 [12:31:37.000] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.9894250007346272
Info 7107 [12:31:37.027] getCompletionData: Get current token: 0.032749999314546585
Info 7108 [12:31:37.027] getCompletionData: Is inside comment: 0.004979999735951424
Info 7109 [12:31:37.027] getCompletionData: Get previous token: 0.18235899973660707
Info 7110 [12:31:37.028] getCompletionsAtPosition: isCompletionListBlocker: 0.03286000061780214
Info 7111 [12:31:37.034] getCompletionData: Semantic work: 6.723822000436485
Info 7112 [12:31:37.036] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.3151230001822114
Info 7113 [12:31:37.038] getCompletionData: Get current token: 0.015899999998509884
Info 7114 [12:31:37.038] getCompletionData: Is inside comment: 0.002969999797642231
Info 7115 [12:31:37.039] getCompletionData: Get previous token: 1.375181999988854
Info 7116 [12:31:37.039] getCompletionsAtPosition: isCompletionListBlocker: 0.02285000029951334
Info 7117 [12:31:37.043] getCompletionData: Semantic work: 3.308710999786854
Info 7118 [12:31:37.045] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.3223630003631115
Info 7119 [12:31:37.057] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7120 [12:31:37.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 727 structureChanged: false structureIsReused:: Completely Elapsed: 11.75410300027579ms
Info 7121 [12:31:37.069] Different program with same set of files
Info 7122 [12:31:37.069] getCompletionData: Get current token: 0.03406000044196844
Info 7123 [12:31:37.069] getCompletionData: Is inside comment: 0.005150000564754009
Info 7124 [12:31:37.070] getCompletionData: Get previous token: 0.15300999954342842
Info 7125 [12:31:37.070] getCompletionsAtPosition: isCompletionListBlocker: 0.031980000436306
Info 7126 [12:31:37.096] getCompletionData: Semantic work: 26.43982800003141
Info 7127 [12:31:37.098] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.1531039997935295
Info 7128 [12:31:37.428] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7129 [12:31:37.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 728 structureChanged: false structureIsReused:: Completely Elapsed: 5.577607999555767ms
Info 7130 [12:31:37.434] Different program with same set of files
Info 7131 [12:31:37.791] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7132 [12:31:37.804] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 729 structureChanged: false structureIsReused:: Completely Elapsed: 12.666527000255883ms
Info 7133 [12:31:37.804] Different program with same set of files
Info 7134 [12:31:38.044] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7135 [12:31:38.053] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 730 structureChanged: false structureIsReused:: Completely Elapsed: 9.01961800083518ms
Info 7136 [12:31:38.053] Different program with same set of files
Info 7137 [12:31:38.437] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7138 [12:31:38.446] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 731 structureChanged: false structureIsReused:: Completely Elapsed: 8.650220000185072ms
Info 7139 [12:31:38.446] Different program with same set of files
Info 7140 [12:31:38.446] getCompletionData: Get current token: 0.054879999719560146
Info 7141 [12:31:38.446] getCompletionData: Is inside comment: 0.00913000013679266
Info 7142 [12:31:38.447] getCompletionData: Get previous token: 0.10079900082200766
Info 7143 [12:31:38.447] getCompletionsAtPosition: isCompletionListBlocker: 0.017430000007152557
Info 7144 [12:31:38.471] getCompletionData: Semantic work: 24.54458799958229
Info 7145 [12:31:38.475] getCompletionData: Get current token: 0.03253000043332577
Info 7146 [12:31:38.475] getCompletionData: Is inside comment: 0.005860000848770142
Info 7147 [12:31:38.475] getCompletionData: Get previous token: 0.07943900022655725
Info 7148 [12:31:38.476] getCompletionsAtPosition: isCompletionListBlocker: 0.017090000212192535
Info 7149 [12:31:38.479] getCompletionData: Semantic work: 2.971853000111878
Info 7150 [12:31:38.695] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7151 [12:31:38.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 732 structureChanged: false structureIsReused:: Completely Elapsed: 11.606663000769913ms
Info 7152 [12:31:38.706] Different program with same set of files
Info 7153 [12:31:39.286] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7154 [12:31:39.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 733 structureChanged: false structureIsReused:: Completely Elapsed: 10.514798999764025ms
Info 7155 [12:31:39.297] Different program with same set of files
Info 7156 [12:31:40.391] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7157 [12:31:40.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 734 structureChanged: false structureIsReused:: Completely Elapsed: 11.320163999684155ms
Info 7158 [12:31:40.403] Different program with same set of files
Info 7159 [12:31:40.403] getCompletionData: Get current token: 0.015719999559223652
Info 7160 [12:31:40.403] getCompletionData: Is inside comment: 0.00215000007301569
Info 7161 [12:31:40.403] getCompletionData: Get previous token: 0.07597899995744228
Info 7162 [12:31:40.403] getCompletionsAtPosition: isCompletionListBlocker: 0.0029799994081258774
Info 7163 [12:31:40.419] getExportInfoMap: cache hit
Info 7164 [12:31:40.441] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7165 [12:31:40.441] collectAutoImports: response is complete
Info 7166 [12:31:40.441] collectAutoImports: 10.027262000367045
Info 7167 [12:31:40.441] getCompletionData: Semantic work: 38.12773900013417
Info 7168 [12:31:40.469] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.015337999910116
Info 7169 [12:31:40.475] getCompletionData: Get current token: 0.015049999579787254
Info 7170 [12:31:40.475] getCompletionData: Is inside comment: 0.002569999545812607
Info 7171 [12:31:40.475] getCompletionData: Get previous token: 0.07426999974995852
Info 7172 [12:31:40.475] getCompletionsAtPosition: isCompletionListBlocker: 0.0036399997770786285
Info 7173 [12:31:40.489] getExportInfoMap: cache hit
Info 7174 [12:31:40.503] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
